year,dispnum,incidnum,midloc2_location,midloc2_measuringpoint,midloc2_xlongitude,midloc2_ylatitude,midloc2_precision,onset,midloc2_howobtained,midloc2_precision_comment,midloc2_general_comment,priogrid_cell,midloc11_location,midloc11_midlocmeasuringpoint,midloc11_latitude,midloc11_longitude,midloc11_precision
2005,4473,4473003,Korean Demilitarized Zone,Centroid of DMZ,127.474,38.2539,3,0,ArcGIS and ESRI,ADM2 like,,74252,,,,,
2005,4473,4473004,Korean Demilitarized Zone,Centroid of DMZ,127.474,38.2539,3,0,ArcGIS and ESRI,ADM2 like,,74252,,,,,
2005,4474,4474001,Bhutan-China Border,Midpoint of shared (national) border,90.2879,28.2749,5,1,ArcGIS and cShapes,Point along a line,,88738,,,,,
2005,4498,4498001,Colombia-Ecuador Border,Midpoint of shared (national) border,-77.1538,0.343266,5,1,ArcGIS and cShapes,Point along a line,,129443,,,,,
2005,4523,4523003,Iran-Iraq Border,Midpoint of shared (national) border,45.6418,33.7638,5,0,ArcGIS and cShapes,Point along a line,,80889,,,,,
2005,4524,4524003,Afghanistan-Iran Border (Airspace),Midpoint of shared (national) border,60.7024,32.6938,5,0,ArcGIS and cShapes,Point along a line,,82359,,,,,
2005,4527,4527001,Iraq-Syria Border,Midpoint of shared (national) border,41.2236,34.8775,5,1,ArcGIS and cShapes,Point along a line,,79520,,,,,
2005,4527,4527002,Iraq-Syria Border,Midpoint of shared (national) border,41.2236,34.8775,5,0,ArcGIS and cShapes,Point along a line,,79520,,,,,
2005,4527,4527003,Iraq-Syria Border,Midpoint of shared (national) border,41.2236,34.8775,5,0,ArcGIS and cShapes,Point along a line,,79520,,,,,
2005,4528,4528001,Iraq (Kurdistan [> ADM1])-Turkey Border,Midpoint of shared (subnational) border,44.2385,37.278,5,1,ArcGIS and GADM,Point along a line,,75846,,,,,
2005,4529,4529001,Iraq (Kurdistan [> ADM1]),Centroid of > ADM1,44.5254,36.1063,5,1,ArcGIS and GADM,> ADM1,,77287,,,,,
2005,4529,4529002,Iraq (Kurdistan [> ADM1]),Centroid of > ADM1,44.5254,36.1063,5,0,ArcGIS and GADM,> ADM1,,77287,,,,,
2005,4530,4530001,Saudi Arabia-Yemen Border,Midpoint of shared (national) border,47.1539,16.95,5,1,ArcGIS and cShapes,Point along a line,,105372,,,,,
2005,4530,4530002,Saudi Arabia-Yemen Border,Midpoint of shared (national) border,47.1539,16.95,5,0,ArcGIS and cShapes,Point along a line,,105372,,,,,
2005,4550,4550001,Canada (EEZ)-International Waters Border,Location of Canada EEZ nearest Portugal,-47.9025,46.6607,5,1,ArcGIS and Marine Regions,Point along a line,,62382,,,,,
2005,4551,4551001,Hans Island (Arctic Ocean),Hans Island,-66.4596,80.8269,2,1,latlong.net,Island,,13453,,,,,
2005,4551,4551002,Hans Island (Arctic Ocean),Hans Island,-66.4596,80.8269,2,0,latlong.net,Island,,13453,,,,,
2005,4552,4552031,Afghanistan-Pakistan Border,Midpoint of shared (national) border,69.227,31.8695,5,0,ArcGIS and cShapes,Point along a line,,83736,,,,,
2005,4552,4552032,Afghanistan-Pakistan Border,Midpoint of shared (national) border,69.227,31.8695,5,0,ArcGIS and cShapes,Point along a line,,83736,,,,,
2005,4552,4552033,Afghanistan-Pakistan Border,Midpoint of shared (national) border,69.227,31.8695,5,0,ArcGIS and cShapes,Point along a line,,83736,,,,,
2005,4552,4552034,Afghanistan-Pakistan Border,Midpoint of shared (national) border,69.227,31.8695,5,0,ArcGIS and cShapes,Point along a line,,83736,,,,,
2005,4555,4555016,Bangladesh-India Border,Midpoint of shared (national) border,89.8472,25.9152,5,0,ArcGIS and cShapes,Point along a line,,92337,,,,,
2005,4555,4555017,Bangladesh-India Border,Midpoint of shared (national) border,89.8472,25.9152,5,0,ArcGIS and cShapes,Point along a line,,92337,,,,,
2005,4555,4555018,Bangladesh-India Border,Midpoint of shared (national) border,89.8472,25.9152,5,0,ArcGIS and cShapes,Point along a line,,92337,,,,,
2005,4555,4555019,Bangladesh-India Border,Midpoint of shared (national) border,89.8472,25.9152,5,0,ArcGIS and cShapes,Point along a line,,92337,,,,,
2005,4555,4555020,Bangladesh-India Border,Midpoint of shared (national) border,89.8472,25.9152,5,0,ArcGIS and cShapes,Point along a line,,92337,,,,,
2005,4555,4555021,Bangladesh-India Border,Midpoint of shared (national) border,89.8472,25.9152,5,0,ArcGIS and cShapes,Point along a line,,92337,,,,,
2005,4555,4555022,Bangladesh-India Border,Midpoint of shared (national) border,89.8472,25.9152,5,0,ArcGIS and cShapes,Point along a line,,92337,,,,,
2005,4555,4555023,Bangladesh-India Border,Midpoint of shared (national) border,89.8472,25.9152,5,0,ArcGIS and cShapes,Point along a line,,92337,,,,,
2005,4555,4555024,Bangladesh-India Border,Midpoint of shared (national) border,89.8472,25.9152,5,0,ArcGIS and cShapes,Point along a line,,92337,,,,,
2005,4555,4555025,Bangladesh-India Border,Midpoint of shared (national) border,89.8472,25.9152,5,0,ArcGIS and cShapes,Point along a line,,92337,,,,,
2005,4555,4555026,Bangladesh-India Border,Midpoint of shared (national) border,89.8472,25.9152,5,0,ArcGIS and cShapes,Point along a line,,92337,,,,,
2005,4555,4555027,Bangladesh-India Border,Midpoint of shared (national) border,89.8472,25.9152,5,0,ArcGIS and cShapes,Point along a line,,92337,,,,,
2005,4555,4555028,Bangladesh-India Border,Midpoint of shared (national) border,89.8472,25.9152,5,0,ArcGIS and cShapes,Point along a line,,92337,,,,,
2005,4555,4555029,Bangladesh-India Border,Midpoint of shared (national) border,89.8472,25.9152,5,0,ArcGIS and cShapes,Point along a line,,92337,,,,,
2005,4555,4555030,Bangladesh-India Border,Midpoint of shared (national) border,89.8472,25.9152,5,0,ArcGIS and cShapes,Point along a line,,92337,,,,,
2005,4563,4563003,India-Nepal Border,Midpoint of shared (national) border,83.9121,27.4494,5,0,ArcGIS and cShapes,Point along a line,,90165,,,,,
2005,4564,4564002,Myanmar-Thailand Border,Midpoint of shared (national) border,98.7793,16.3433,5,0,ArcGIS and cShapes,Point along a line,,106035,,,,,
2005,4564,4564003,Myanmar-Thailand Border,Midpoint of shared (national) border,98.7793,16.3433,5,0,ArcGIS and cShapes,Point along a line,,106035,,,,,
2005,4564,4564004,Myanmar-Thailand Border,Midpoint of shared (national) border,98.7793,16.3433,5,0,ArcGIS and cShapes,Point along a line,,106035,,,,,
2005,4564,4564005,Myanmar-Thailand Border,Midpoint of shared (national) border,98.7793,16.3433,5,0,ArcGIS and cShapes,Point along a line,,106035,,,,,
2005,4564,4564006,Myanmar-Thailand Border,Midpoint of shared (national) border,98.7793,16.3433,5,0,ArcGIS and cShapes,Point along a line,,106035,,,,,
2005,4566,4566001,Kashmir (Line of Control),Midpoint of Line of Control,74.4843,34.7874,5,1,ArcGIS and GADM,Point along a line,,79426,,,,,
2005,4566,4566002,Kashmir (Line of Control),Midpoint of Line of Control,74.4843,34.7874,5,0,ArcGIS and GADM,Point along a line,,79426,,,,,
2005,4566,4566003,Kashmir (Line of Control),Midpoint of Line of Control,74.4843,34.7874,5,0,ArcGIS and GADM,Point along a line,,79426,,,,,
2005,4566,4566004,Kashmir (Line of Control),Midpoint of Line of Control,74.4843,34.7874,5,0,ArcGIS and GADM,Point along a line,,79426,,,,,
2005,4567,4567001,Celebes Sea,Celebes Sea,122.3,3.61211,5,1,latlong.net,Sea,,124002,,,,,
2005,4567,4567002,Celebes Sea,Celebes Sea,122.3,3.61211,5,0,latlong.net,Sea,,124002,,,,,
2005,4567,4567003,Celebes Sea,Celebes Sea,122.3,3.61211,5,0,latlong.net,Sea,,124002,,,,,
2005,4567,4567004,Indonesia-Malaysia Border,Midpoint of shared (national) border,114.183,1.45234,5,0,ArcGIS and cShapes,Point along a line,,127586,,,,,
2005,4567,4567005,Indonesia-Malaysia Border,Midpoint of shared (national) border,114.183,1.45234,5,0,ArcGIS and cShapes,Point along a line,,127586,,,,,
2005,4568,4568001,Pakistan (Waziristan [> ADM1]),Centroid of > ADM1,69.9079,32.6253,5,1,ArcGIS and GADM,> ADM1,,82297,,,,,
2005,4569,4569001,Cambodia (Preah Vihear [ADM1])-Thailand Border,Midpoint of shared (subnational) border,104.902,14.402,5,1,ArcGIS and GADM,Point along a line,,108847,,,,,
2005,4569,4569002,Cambodia (Preah Vihear [ADM1])-Thailand Border,Midpoint of shared (subnational) border,104.902,14.402,5,0,ArcGIS and GADM,Point along a line,,108847,,,,,
2005,4570,4570001,Malaysia-Thailand Border,Midpoint of shared (national) border,101.096,5.9239,5,1,ArcGIS and cShapes,Point along a line,,121160,,,,,
2005,4570,4570002,Malaysia-Thailand Border,Midpoint of shared (national) border,101.096,5.9239,5,0,ArcGIS and cShapes,Point along a line,,121160,,,,,
2005,4570,4570003,Malaysia-Thailand Border,Midpoint of shared (national) border,101.096,5.9239,5,0,ArcGIS and cShapes,Point along a line,,121160,,,,,
2005,4571,4571001,Pakistan (Waziristan [> ADM1]),Centroid of > ADM1,69.9079,32.6253,5,1,ArcGIS and GADM,> ADM1,,82297,,,,,
2006,4182,4182478,Lebanon (Southern [> ADM1]),Centroid of > ADM1,35.6425,33.6156,5,0,ArcGIS and GADM,> ADM1,,80949,,,,,
2006,4182,4182479,Lebanon (Southern [> ADM1]),Centroid of > ADM1,35.6425,33.6156,5,0,ArcGIS and GADM,> ADM1,,80949,,,,,
2006,4182,4182480,Lebanon (Southern [> ADM1]),Centroid of > ADM1,35.6425,33.6156,5,0,ArcGIS and GADM,> ADM1,,80949,,,,,
2006,4182,4182481,Lebanon (Southern [> ADM1]),Centroid of > ADM1,35.6425,33.6156,5,0,ArcGIS and GADM,> ADM1,,80949,,,,,
2006,4182,4182482,Lebanon (Southern [> ADM1]),Centroid of > ADM1,35.6425,33.6156,5,0,ArcGIS and GADM,> ADM1,,80949,,,,,
2006,4182,4182483,Israel-Lebanon Border,Midpoint of shared (national) border,35.5057,33.1118,5,0,ArcGIS and cShapes,Point along a line,,81669,,,,,
2006,4182,4182484,Palestine Territorial Waters,Centroid of territorial waters,34.2695,31.5135,3,0,ArcGIS and Marine Regions,Territorial waters,,83826,,,,,
2006,4182,4182485,Lebanon (Southern [> ADM1]),Centroid of > ADM1,35.6425,33.6156,5,0,ArcGIS and GADM,> ADM1,,80949,,,,,
2006,4384,4384004,Chad-Sudan Border (Airspace),Midpoint of shared (national) border,22.4098,14.5099,5,0,ArcGIS and cShapes,Point along a line,,108362,,,,,
2006,4384,4384005,Chad-Sudan Border,Midpoint of shared (national) border,22.4098,14.5099,5,0,ArcGIS and cShapes,Point along a line,,108362,,,,,
2006,4385,4385001,"Somare, Kenya","Somare, Kenya",39.0331,3.52712,1,1,latlong.net,Precise location text,,124156,,,,,
2006,4385,4385002,"Somare, Kenya","Somare, Kenya",39.0331,3.52712,1,0,latlong.net,Precise location text,,124156,,,,,
2006,4386,4386001,DRC-Uganda Border,Midpoint of shared (national) border,30.5205,1.28653,5,1,ArcGIS and cShapes,Point along a line,,127739,,,,,
2006,4387,4387001,Somalia (Gedo [ADM1]),Centroid of ADM1,41.9751,2.88744,4,1,ArcGIS and GADM,ADM1,,125601,,,,,
2006,4387,4387002,"Beled Xaawo, Somalia","Beled Xaawo, Somalia",41.875,3.92392,1,0,latlong.net,Precise location text,,124161,,,,,
2006,4387,4387003,"Bur Haqaba, Somalia","Bur Haqaba, Somalia",44.0794,2.79911,1,0,latlong.net,Precise location text,,125526,,,,,
2006,4388,4388001,Burundi (Kayanza [ADM1])-Rwanda Border,Midpoint of shared (subnational) border,29.5432,-2.81755,5,1,ArcGIS and GADM,Point along a line,,133497,,,,,
2006,4389,4389001,Eritrea (DMZ)-Ethiopia Border,Midpoint of shared (subnational) border,39.6032,14.7804,5,1,ArcGIS and cShapes,Point along a line,,108317,,,,,
2006,4390,4390001,Sudan (Darfur [> ADM1]),Centroid of > ADM1,25.8995,13.9876,5,1,ArcGIS and GADM,> ADM1,,109729,,,,,
2006,4390,4390002,Chad-Sudan Border,Midpoint of shared (national) border,22.4098,14.5099,5,0,ArcGIS and cShapes,Point along a line,,108362,,,,,
2006,4391,4391001,Kenyan-Somali (Gedo [ADM1]) Border,Midpoint of shared (subnational) border,42.3331,4.16455,5,1,ArcGIS and GADM,Point along a line,,123442,,,,,
2006,4414,4414045,Azerbaijan (Nagorno-Karabakh [> ADM1]),Centroid of > ADM1,46.7669,39.9003,5,0,ArcGIS and GADM,> ADM1,,72251,,,,,
2006,4414,4414046,Azerbaijan (Nagorno-Karabakh [> ADM1]),Centroid of > ADM1,46.7669,39.9003,5,0,ArcGIS and GADM,> ADM1,,72251,,,,,
2006,4414,4414047,Azerbaijan (Nagorno-Karabakh [> ADM1]),Centroid of > ADM1,46.7669,39.9003,5,0,ArcGIS and GADM,> ADM1,,72251,,,,,
2006,4414,4414048,Azerbaijan (Nagorno-Karabakh [> ADM1]),Centroid of > ADM1,46.7669,39.9003,5,0,ArcGIS and GADM,> ADM1,,72251,,,,,
2006,4414,4414049,Azerbaijan (Nagorno-Karabakh [> ADM1]),Centroid of > ADM1,46.7669,39.9003,5,0,ArcGIS and GADM,> ADM1,,72251,,,,,
2006,4414,4414050,Azerbaijan (Nagorno-Karabakh [> ADM1]),Centroid of > ADM1,46.7669,39.9003,5,0,ArcGIS and GADM,> ADM1,,72251,,,,,
2006,4414,4414051,Azerbaijan (Nagorno-Karabakh [> ADM1]),Centroid of > ADM1,46.7669,39.9003,5,0,ArcGIS and GADM,> ADM1,,72251,,,,,
2006,4414,4414052,Azerbaijan (Nagorno-Karabakh [> ADM1]),Centroid of > ADM1,46.7669,39.9003,5,0,ArcGIS and GADM,> ADM1,,72251,,,,,
2006,4414,4414053,Azerbaijan (Nagorno-Karabakh [> ADM1]),Centroid of > ADM1,46.7669,39.9003,5,0,ArcGIS and GADM,> ADM1,,72251,,,,,
2006,4414,4414054,Azerbaijan (Nagorno-Karabakh [> ADM1]),Centroid of > ADM1,46.7669,39.9003,5,0,ArcGIS and GADM,> ADM1,,72251,,,,,
2006,4414,4414055,Azerbaijan (Nagorno-Karabakh [> ADM1]),Centroid of > ADM1,46.7669,39.9003,5,0,ArcGIS and GADM,> ADM1,,72251,,,,,
2006,4414,4414056,Azerbaijan (Nagorno-Karabakh [> ADM1]),Centroid of > ADM1,46.7669,39.9003,5,0,ArcGIS and GADM,> ADM1,,72251,,,,,
2006,4414,4414057,Azerbaijan (Nagorno-Karabakh [> ADM1]),Centroid of > ADM1,46.7669,39.9003,5,0,ArcGIS and GADM,> ADM1,,72251,,,,,
2006,4414,4414058,Azerbaijan (Nagorno-Karabakh [> ADM1]),Centroid of > ADM1,46.7669,39.9003,5,0,ArcGIS and GADM,> ADM1,,72251,,,,,
2006,4414,4414059,Azerbaijan (Nagorno-Karabakh [> ADM1]),Centroid of > ADM1,46.7669,39.9003,5,0,ArcGIS and GADM,> ADM1,,72251,,,,,
2006,4414,4414060,Azerbaijan (Nagorno-Karabakh [> ADM1]),Centroid of > ADM1,46.7669,39.9003,5,0,ArcGIS and GADM,> ADM1,,72251,,,,,
2006,4414,4414061,Azerbaijan (Nagorno-Karabakh [> ADM1]),Centroid of > ADM1,46.7669,39.9003,5,0,ArcGIS and GADM,> ADM1,,72251,,,,,
2006,4414,4414062,Azerbaijan (Nagorno-Karabakh [> ADM1]),Centroid of > ADM1,46.7669,39.9003,5,0,ArcGIS and GADM,> ADM1,,72251,,,,,
2006,4414,4414063,Azerbaijan (Nagorno-Karabakh [> ADM1]),Centroid of > ADM1,46.7669,39.9003,5,0,ArcGIS and GADM,> ADM1,,72251,,,,,
2006,4414,4414064,Azerbaijan (Nagorno-Karabakh [> ADM1]),Centroid of > ADM1,46.7669,39.9003,5,0,ArcGIS and GADM,> ADM1,,72251,,,,,
2006,4424,4424004,Georgia-Russia Border,Midpoint of shared (national) border,43.549,42.8639,5,0,ArcGIS and cShapes,Point along a line,,67925,,,,,
2006,4424,4424005,Georgia-Russia Border,Midpoint of shared (national) border,43.549,42.8639,5,0,ArcGIS and cShapes,Point along a line,,67925,,,,,
2006,4424,4424006,Georgia-Russia Border,Midpoint of shared (national) border,43.549,42.8639,5,0,ArcGIS and cShapes,Point along a line,,67925,,,,,
2006,4424,4424007,Georgia,Centroid of ADM0,43.5174,42.1763,6,0,ArcGIS and GADM,State,,68645,,,,,
2006,4424,4424008,Georgia-Russia Border,Midpoint of shared (national) border,43.549,42.8639,5,0,ArcGIS and cShapes,Point along a line,,67925,,,,,
2006,4431,4431001,Greece-Turkey Border (Territorial Waters),Midpoint of shared (territorial water) border,26.7665,37.9343,5,1,ArcGIS and Marine Regions,Point along a line,,75171,,,,,
2006,4431,4431002,Greece-Turkey Border (Territorial Waters),Midpoint of shared (territorial water) border,26.7665,37.9343,5,0,ArcGIS and Marine Regions,Point along a line,,75171,,,,,
2006,4431,4431003,Greece-Turkey Border (Territorial Waters),Midpoint of shared (territorial water) border,26.7665,37.9343,5,0,ArcGIS and Marine Regions,Point along a line,,75171,,,,,
2006,4431,4431004,Greece-Turkey Border (Territorial Waters),Midpoint of shared (territorial water) border,26.7665,37.9343,5,0,ArcGIS and Marine Regions,Point along a line,,75171,,,,,
2006,4431,4431005,Greece-Turkey Border (Territorial Waters),Midpoint of shared (territorial water) border,26.7665,37.9343,5,0,ArcGIS and Marine Regions,Point along a line,,75171,,,,,
2006,4431,4431006,Greece-Turkey Border (Territorial Waters),Midpoint of shared (territorial water) border,26.7665,37.9343,5,0,ArcGIS and Marine Regions,Point along a line,,75171,,,,,
2006,4431,4431007,Greece-Turkey Border (Territorial Waters),Midpoint of shared (territorial water) border,26.7665,37.9343,5,0,ArcGIS and Marine Regions,Point along a line,,75171,,,,,
2006,4432,4432001,Kyrgystan-Uzbekistan Border,Midpoint of shared (national) border,71.9143,41.1896,5,1,ArcGIS and cShapes,Point along a line,,70061,,,,,
2006,4432,4432002,Kyrgystan-Uzbekistan Border,Midpoint of shared (national) border,71.9143,41.1896,5,0,ArcGIS and cShapes,Point along a line,,70061,,,,,
2006,4433,4433001,Tajikistan-Uzbekistan Border,Midpoint of shared (national) border,68.8798,39.9247,5,1,ArcGIS and cShapes,Point along a line,,72215,,,,,
2006,4433,4433002,Tajikistan-Uzbekistan Border,Midpoint of shared (national) border,68.8798,39.9247,5,0,ArcGIS and cShapes,Point along a line,,72215,,,,,
2006,4433,4433003,Tajikistan-Uzbekistan Border,Midpoint of shared (national) border,68.8798,39.9247,5,0,ArcGIS and cShapes,Point along a line,,72215,,,,,
2006,4433,4433004,Tajikistan-Uzbekistan Border,Midpoint of shared (national) border,68.8798,39.9247,5,0,ArcGIS and cShapes,Point along a line,,72215,,,,,
2006,4434,4434001,Armenia-Turkey Border,Midpoint of shared (national) border,43.6501,40.1234,5,1,ArcGIS and cShapes,Point along a line,,71525,,,,,
2006,4475,4475001,Japan-Russia Border (Airspace),Midpoint of shared (airspace) border,142.007,45.7095,5,1,ArcGIS and Marine Regions,Point along a line,,63482,,,,,
2006,4475,4475002,Japan-Russia Border (Airspace),Midpoint of shared (airspace) border,142.007,45.7095,5,0,ArcGIS and Marine Regions,Point along a line,,63482,,,,,
2006,4476,4476001,Tokdo Islands,Tokdo Islands,131.868,37.2427,2,1,latlong.net,Island,,75701,,,,,
2006,4477,4477001,Kaigara Islands,Kuril Islands,150.971,47.1544,5,1,latlong.net,Island,,61259,,,,,
2006,4499,4499001,Colombia-Ecuador Border (Airspace),Midpoint of shared (national) border,-77.1538,0.343266,5,1,ArcGIS and cShapes,Point along a line,,129443,,,,,
2006,4499,4499002,Colombia-Ecuador Border (Airspace),Midpoint of shared (national) border,-77.1538,0.343266,5,0,ArcGIS and cShapes,Point along a line,,129443,,,,,
2006,4499,4499003,Colombia-Ecuador Border (Airspace),Midpoint of shared (national) border,-77.1538,0.343266,5,0,ArcGIS and cShapes,Point along a line,,129443,,,,,
2006,4500,4500001,Colombia-Venezuela Border,Midpoint of shared (national) border,-69.9777,6.80034,5,1,ArcGIS and cShapes,Point along a line,,120018,,,,,
2006,4531,4531001,Egypt-Israel Border,Midpoint of shared (national) border,34.4711,30.7262,5,1,ArcGIS and cShapes,Point along a line,,85266,,,,,
2006,4532,4532001,"Latakia, Syria","Latakia, Syria",35.7953,35.5407,1,1,latlong.net,Precise location text,,78069,,,,,
2006,4532,4532002,Syria,Centroid of ADM0,38.5212,35.0248,6,0,ArcGIS and cShapes,State,,78795,,,,,
2006,4532,4532003,"Damascus, Syria","Damascus, Syria",36.2765,33.5138,1,0,latlong.net,Precise location text,,80950,,,,,
2006,4533,4533001,Lebanon (Southern [> ADM1]),Centroid of > ADM1,35.6425,33.6156,5,1,ArcGIS and GADM,> ADM1,,80949,,,,,
2006,4533,4533002,Lebanon (Southern [> ADM1]),Centroid of > ADM1,35.6425,33.6156,5,0,ArcGIS and GADM,> ADM1,,80949,,,,,
2006,4534,4534001,Iran-Iraq Border,Midpoint of shared (national) border,45.6418,33.7638,5,1,ArcGIS and cShapes,Point along a line,,80889,,,,,
2006,4534,4534002,Iran-Iraq Border,Midpoint of shared (national) border,45.6418,33.7638,5,0,ArcGIS and cShapes,Point along a line,,80889,,,,,
2006,4555,4555031,Bangladesh-India Border,Midpoint of shared (national) border,89.8472,25.9152,5,0,ArcGIS and cShapes,Point along a line,,92337,,,,,
2006,4555,4555032,Bangladesh-India Border,Midpoint of shared (national) border,89.8472,25.9152,5,0,ArcGIS and cShapes,Point along a line,,92337,,,,,
2006,4555,4555033,Bangladesh-India Border,Midpoint of shared (national) border,89.8472,25.9152,5,0,ArcGIS and cShapes,Point along a line,,92337,,,,,
2006,4555,4555034,Bangladesh-India Border,Midpoint of shared (national) border,89.8472,25.9152,5,0,ArcGIS and cShapes,Point along a line,,92337,,,,,
2006,4555,4555035,Bangladesh-India Border,Midpoint of shared (national) border,89.8472,25.9152,5,0,ArcGIS and cShapes,Point along a line,,92337,,,,,
2006,4555,4555036,Bangladesh-India Border,Midpoint of shared (national) border,89.8472,25.9152,5,0,ArcGIS and cShapes,Point along a line,,92337,,,,,
2006,4555,4555037,Bangladesh-India Border,Midpoint of shared (national) border,89.8472,25.9152,5,0,ArcGIS and cShapes,Point along a line,,92337,,,,,
